,0
6600,11.75
6601,17.25
6602,17.5
6603,10.25
6604,37.75
6605,19.0
6606,8.75
6607,19.75
6608,34.75
6609,17.25
6610,18.25
6611,10.5
6612,4.75
6613,0.0
6614,17.0
6615,10.0
6616,19.0
6617,16.75
6618,18.5
6619,22.0
6620,18.5
6621,12.25
6622,8.25
6623,17.75
6624,18.25
6625,24.25
6626,19.75
6627,17.25
6628,17.0
6629,49.25
6630,40.75
6631,33.5
6632,29.5
6633,14.25
6634,0.0
6635,5.0
6636,30.5
6637,8.0
6638,26.75
6639,16.75
6640,16.75
6641,13.0
6642,20.0
6643,29.0
6644,1.5
6645,20.5
6646,4.0
6647,47.75
6648,13.0
6649,48.25
6650,56.75
6651,10.75
6652,34.0
6653,23.0
6654,4.0
6655,31.25
6656,53.0
6657,21.5
6658,89.0
6659,7.5
6660,37.75
6661,23.75
6662,35.75
6663,30.75
6664,1.25
6665,15.75
6666,10.5
6667,18.75
6668,4.0
6669,29.5
6670,24.0
6671,23.0
6672,14.0
6673,30.25
6674,18.0
6675,32.75
6676,10.5
6677,18.0
6678,28.75
6679,26.0
6680,34.5
6681,10.75
6682,17.0
6683,3.5
6684,43.5
6685,-0.5
6686,50.5
6687,0.0
6688,27.25
6689,10.25
6690,20.0
6691,43.0
6692,2.25
6693,45.0
6694,16.25
6695,15.25
6696,31.75
6697,21.5
6698,25.25
6699,27.75
6700,7.0
6701,31.25
6702,15.75
6703,43.25
6704,12.25
6705,34.0
6706,3.0
6707,14.0
6708,22.25
6709,26.5
6710,15.25
6711,17.25
6712,40.25
6713,45.0
6714,26.25
6715,4.5
6716,13.0
6717,20.0
6718,10.75
6719,23.25
6720,40.75
6721,8.25
6722,34.0
6723,13.5
6724,5.25
6725,52.5
6726,43.25
6727,24.0
6728,11.0
6729,20.5
6730,35.0
6731,13.0
6732,30.25
6733,15.25
6734,51.0
6735,3.25
6736,29.0
6737,21.0
6738,23.0
6739,5.5
6740,17.25
6741,21.0
6742,26.5
6743,10.5
6744,14.25
6745,26.0
6746,38.0
6747,1.75
6748,1.5
6749,22.0
6750,23.0
6751,46.5
6752,25.75
6753,6.25
6754,17.75
6755,26.5
6756,4.75
6757,60.0
6758,20.0
6759,20.75
6760,24.5
6761,20.0
6762,45.25
6763,33.0
6764,26.75
6765,7.75
6766,24.75
6767,8.0
6768,45.75
6769,19.0
6770,17.5
6771,40.0
6772,24.25
6773,24.5
6774,18.0
6775,9.75
6776,0.0
6777,21.25
6778,31.75
6779,20.25
6780,15.5
6781,16.5
6782,22.0
6783,31.5
6784,1.5
6785,45.75
6786,-0.5
6787,21.0
6788,62.5
6789,49.5
6790,24.25
6791,36.0
6792,46.25
6793,19.75
6794,18.25
6795,3.25
6796,30.0
6797,45.0
6798,51.75
6799,33.0
6800,4.25
6801,10.25
6802,17.75
6803,2.0
6804,10.0
6805,42.5
6806,20.0
6807,32.25
6808,21.5
6809,43.75
6810,3.25
6811,53.5
6812,12.0
6813,26.75
6814,19.0
6815,6.0
6816,22.25
6817,14.0
6818,11.0
6819,31.5
6820,36.0
6821,24.25
6822,32.0
6823,12.25
6824,33.5
6825,21.75
6826,31.0
6827,8.75
6828,44.25
6829,33.5
6830,37.0
6831,13.25
6832,9.25
6833,10.75
6834,10.75
6835,13.75
6836,17.0
6837,7.25
6838,16.75
6839,59.25
6840,25.25
6841,36.75
6842,26.0
6843,28.0
6844,25.0
6845,1.25
6846,22.75
6847,19.25
6848,18.5
6849,7.0
6850,30.0
6851,39.5
6852,19.75
6853,16.5
6854,15.25
6855,12.75
6856,6.25
6857,63.25
6858,24.75
6859,39.5
6860,28.25
6861,22.75
6862,11.75
6863,0.75
6864,47.0
6865,24.75
6866,27.0
6867,16.25
6868,26.0
6869,24.25
6870,9.5
6871,33.25
6872,54.5
6873,28.5
6874,20.75
6875,26.25
6876,66.0
6877,31.75
6878,52.5
6879,33.5
6880,7.5
6881,33.75
6882,35.75
6883,26.25
6884,30.25
6885,2.75
6886,48.5
6887,23.25
6888,37.5
6889,13.0
6890,25.75
6891,18.25
6892,38.75
6893,27.75
6894,38.5
6895,3.5
6896,14.75
6897,19.5
6898,0.75
6899,10.5
6900,37.5
6901,7.75
6902,24.75
6903,18.5
6904,9.75
6905,3.0
6906,16.0
6907,21.5
6908,21.25
6909,17.5
6910,2.0
6911,31.75
6912,13.5
6913,1.25
6914,33.25
6915,28.5
6916,21.25
6917,23.75
6918,22.25
6919,6.0
6920,3.0
6921,77.75
6922,17.5
6923,15.25
6924,45.75
6925,19.0
6926,27.25
6927,0.0
6928,6.0
6929,15.5
6930,26.5
6931,14.5
6932,0.0
6933,4.5
6934,19.5
6935,20.0
6936,37.25
6937,12.25
6938,5.0
6939,27.5
6940,6.0
6941,61.25
6942,13.75
6943,24.5
6944,8.75
6945,9.0
6946,3.25
6947,0.0
6948,7.5
6949,6.75
6950,15.75
6951,5.25
6952,37.25
6953,8.75
6954,26.5
6955,19.25
6956,33.25
6957,36.25
6958,10.5
6959,40.25
6960,10.5
6961,31.5
6962,25.5
6963,25.75
6964,9.25
6965,17.75
6966,6.5
6967,50.5
6968,2.0
6969,10.75
6970,9.5
6971,15.5
6972,16.25
6973,9.0
6974,33.5
6975,40.75
6976,14.25
6977,15.0
6978,17.25
6979,22.0
6980,10.0
6981,40.75
6982,41.25
6983,20.5
6984,11.5
6985,6.25
6986,26.75
6987,16.5
6988,12.25
6989,9.25
6990,26.0
6991,12.75
6992,0.0
6993,14.75
6994,10.75
6995,43.75
6996,32.0
6997,12.25
6998,10.25
6999,8.5
7000,20.25
7001,40.25
7002,27.5
7003,28.25
7004,35.0
7005,20.75
7006,2.75
7007,21.0
7008,27.75
7009,16.0
7010,20.0
7011,22.75
7012,32.0
7013,24.5
7014,21.25
7015,18.0
7016,24.0
7017,67.25
7018,37.75
7019,4.5
7020,24.5
7021,7.0
7022,8.5
7023,17.5
7024,3.75
7025,15.25
7026,-0.5
7027,30.0
7028,28.25
7029,18.75
7030,51.0
7031,7.0
7032,4.75
7033,10.75
7034,15.0
7035,11.25
7036,33.0
7037,18.25
7038,-0.5
7039,26.0
7040,24.0
7041,19.5
7042,21.75
7043,31.25
7044,9.0
7045,34.0
7046,1.5
7047,10.75
7048,31.25
7049,7.5
7050,23.75
7051,14.75
7052,22.5
7053,44.0
7054,31.0
7055,12.0
7056,3.75
7057,18.75
7058,23.5
7059,33.75
7060,0.75
7061,13.0
7062,14.0
7063,50.25
7064,20.0
7065,30.0
7066,36.5
7067,14.5
7068,3.5
7069,8.25
7070,22.75
7071,27.75
7072,5.5
7073,9.25
7074,33.0
7075,14.75
7076,15.75
7077,4.75
7078,7.5
7079,12.0
7080,19.25
7081,62.0
7082,27.5
7083,50.75
7084,8.0
7085,4.75
7086,17.0
7087,35.75
7088,10.25
7089,29.75
7090,3.0
7091,7.75
7092,10.5
7093,11.25
7094,44.25
7095,17.5
7096,16.25
7097,22.25
7098,19.0
7099,18.25
7100,49.75
7101,52.5
7102,6.5
7103,35.25
7104,5.75
7105,37.75
7106,10.25
7107,69.0
7108,12.5
7109,24.0
7110,7.0
7111,24.5
7112,10.25
7113,18.5
7114,42.75
7115,47.25
7116,3.5
7117,8.5
7118,40.75
7119,20.75
7120,41.0
7121,2.25
7122,13.0
7123,1.5
7124,45.25
7125,27.0
7126,17.75
7127,23.0
7128,17.75
7129,45.25
7130,19.25
7131,34.0
7132,17.0
7133,37.25
7134,15.25
7135,3.0
7136,11.25
7137,36.0
7138,30.5
7139,21.25
7140,21.0
7141,40.75
7142,16.0
7143,29.0
7144,24.0
7145,26.75
7146,3.75
7147,32.0
7148,4.5
7149,26.75
7150,30.25
7151,3.75
7152,-0.5
7153,10.0
7154,24.5
7155,10.25
7156,23.75
7157,36.25
7158,37.25
7159,7.75
7160,10.0
7161,30.0
7162,29.5
7163,31.0
7164,14.25
7165,2.75
7166,35.25
7167,33.25
7168,28.25
7169,35.5
7170,9.75
7171,24.5
7172,27.75
7173,0.0
7174,42.75
7175,33.0
7176,13.0
7177,11.75
7178,13.0
7179,17.5
7180,15.75
7181,61.0
7182,10.0
7183,4.75
7184,31.5
7185,23.5
7186,32.5
7187,26.0
7188,29.75
7189,17.75
7190,5.75
7191,52.5
7192,7.0
7193,7.25
7194,42.25
7195,22.0
7196,2.0
7197,10.75
7198,41.25
7199,37.25
7200,64.25
7201,11.25
7202,33.75
7203,16.0
7204,10.0
7205,35.25
7206,30.0
7207,33.5
7208,32.0
7209,13.25
7210,9.0
7211,27.5
7212,7.0
7213,15.25
7214,0.0
7215,4.0
7216,28.75
7217,18.5
7218,1.5
7219,48.0
7220,3.0
7221,35.25
7222,8.0
7223,27.0
7224,3.25
7225,3.5
7226,18.5
7227,9.75
7228,7.75
7229,29.25
7230,2.75
7231,20.5
7232,43.25
7233,36.5
7234,47.25
7235,11.0
7236,0.75
7237,45.25
7238,40.5
7239,23.25
7240,14.25
7241,19.75
7242,26.75
7243,24.75
7244,22.75
7245,25.5
7246,45.25
7247,8.5
7248,21.75
7249,24.25
7250,26.5
7251,15.5
7252,20.5
7253,45.75
7254,39.25
7255,14.5
7256,40.75
7257,30.25
7258,25.5
7259,36.75
7260,33.75
7261,14.25
7262,10.5
7263,46.75
7264,53.0
7265,15.0
7266,30.75
7267,0.0
7268,9.25
7269,26.25
7270,25.0
7271,21.75
7272,16.0
7273,20.0
7274,11.25
7275,39.25
7276,14.5
7277,38.75
7278,28.25
7279,18.0
7280,46.0
7281,26.5
7282,15.75
7283,39.0
7284,56.75
7285,10.5
7286,44.75
7287,44.25
7288,29.0
7289,9.5
7290,62.0
7291,2.0
7292,16.0
7293,12.75
7294,33.5
7295,13.5
7296,25.5
7297,19.75
7298,19.75
7299,27.25
7300,23.0
7301,20.25
7302,29.25
7303,33.5
7304,22.25
7305,41.0
7306,6.5
7307,0.0
7308,16.5
7309,22.75
7310,26.75
7311,24.5
7312,41.5
7313,6.0
7314,19.25
7315,29.0
7316,27.75
7317,5.5
7318,12.5
7319,2.25
7320,14.0
7321,17.5
7322,6.75
7323,22.5
7324,14.0
7325,9.25
7326,24.5
7327,23.5
7328,12.5
7329,24.75
7330,21.25
7331,25.75
7332,14.0
7333,11.5
7334,11.0
7335,24.25
7336,6.75
7337,14.0
7338,16.75
7339,2.0
7340,19.25
7341,36.25
7342,36.75
7343,29.5
7344,15.0
7345,5.25
7346,0.0
7347,17.5
7348,59.5
7349,31.0
7350,20.5
7351,17.75
7352,7.5
7353,30.75
7354,20.0
7355,10.75
7356,18.0
7357,47.75
7358,2.0
7359,63.25
7360,29.5
7361,22.5
7362,26.75
7363,15.5
7364,19.75
7365,25.75
7366,32.0
7367,11.75
7368,31.0
7369,16.5
7370,0.0
7371,21.5
7372,24.0
7373,17.0
7374,37.75
7375,0.0
7376,7.5
7377,18.75
7378,11.75
7379,4.5
7380,15.75
7381,32.25
7382,52.0
7383,21.5
7384,17.25
7385,10.0
7386,17.75
7387,35.0
7388,12.0
7389,1.25
7390,7.0
7391,24.5
7392,13.75
7393,5.0
7394,35.75
7395,7.5
7396,36.25
7397,26.0
7398,26.5
7399,34.75
7400,2.25
7401,4.75
7402,1.5
7403,27.0
7404,20.5
7405,25.0
7406,8.5
7407,1.25
7408,17.25
7409,19.5
7410,49.5
7411,59.5
7412,10.25
7413,22.5
7414,32.25
7415,12.5
7416,15.0
7417,24.0
7418,40.0
7419,53.75
7420,0.0
7421,19.25
7422,18.0
7423,0.0
7424,1.25
7425,1.75
7426,10.25
7427,29.75
7428,24.25
7429,22.75
7430,16.75
7431,22.75
7432,4.75
7433,26.75
7434,22.5
7435,33.75
7436,13.75
7437,26.5
7438,11.25
7439,37.0
7440,5.75
7441,13.25
7442,14.0
7443,32.75
7444,17.0
7445,68.25
7446,24.75
7447,10.0
7448,17.5
7449,23.75
7450,31.5
7451,3.5
7452,24.75
7453,30.0
7454,13.25
7455,8.75
7456,47.0
7457,3.5
7458,8.25
7459,28.5
7460,16.0
7461,41.5
7462,9.0
7463,-0.5
7464,21.75
7465,9.75
7466,16.5
7467,33.75
7468,12.75
7469,14.25
7470,10.5
7471,13.75
7472,13.75
7473,40.75
7474,9.25
7475,9.25
7476,5.0
7477,19.5
7478,0.0
7479,55.0
7480,22.75
7481,46.0
7482,13.0
7483,10.0
7484,15.25
7485,14.5
7486,24.5
7487,53.75
7488,33.0
7489,57.25
7490,14.25
7491,24.75
7492,9.5
7493,51.75
7494,20.75
7495,47.75
7496,6.75
7497,16.5
7498,21.25
7499,1.25
7500,5.25
7501,3.5
7502,17.25
7503,33.25
7504,41.0
7505,40.75
7506,28.0
7507,18.5
7508,25.75
7509,34.25
7510,19.25
7511,33.75
7512,26.0
7513,19.5
7514,7.5
7515,11.0
7516,10.25
7517,32.0
7518,50.75
7519,13.5
7520,23.25
7521,25.25
7522,5.25
7523,6.25
7524,14.25
7525,17.5
7526,11.5
7527,44.75
7528,32.75
7529,21.0
7530,10.0
7531,41.25
7532,20.75
7533,43.0
7534,33.5
7535,33.0
7536,0.0
7537,23.25
7538,6.75
7539,6.5
7540,33.75
7541,4.5
7542,26.75
7543,20.0
7544,17.5
7545,50.25
7546,17.5
7547,19.5
7548,16.75
7549,12.0
7550,14.25
7551,34.0
7552,41.75
7553,18.5
7554,31.5
7555,6.5
7556,21.0
7557,11.0
7558,1.5
7559,31.75
7560,2.0
7561,61.25
7562,32.25
7563,30.25
7564,16.5
7565,0.0
7566,16.0
7567,46.0
7568,12.75
7569,37.0
7570,15.75
7571,21.25
7572,24.0
7573,3.5
7574,17.25
7575,0.0
7576,17.75
7577,34.5
7578,17.0
7579,30.75
7580,12.25
7581,42.0
7582,14.5
7583,24.5
7584,1.25
7585,29.75
7586,48.25
7587,30.0
7588,17.5
7589,18.0
7590,10.25
7591,16.0
7592,3.5
7593,1.25
7594,56.5
7595,2.25
7596,18.25
7597,5.25
7598,56.5
7599,7.5
7600,21.0
7601,22.5
7602,8.25
7603,15.25
7604,36.0
7605,12.25
7606,11.25
7607,8.25
7608,16.25
7609,41.0
7610,2.25
7611,15.75
7612,15.0
7613,1.25
7614,11.0
7615,22.75
7616,6.75
7617,21.25
7618,27.5
7619,40.5
7620,41.5
7621,7.5
7622,33.25
7623,2.5
7624,2.75
7625,22.0
7626,13.5
7627,5.0
7628,23.0
7629,18.0
7630,2.25
7631,20.0
7632,12.25
7633,28.25
7634,0.0
7635,4.25
7636,8.25
7637,6.75
7638,21.25
7639,-0.5
7640,74.5
7641,2.0
7642,11.0
7643,12.5
7644,44.5
7645,23.0
7646,1.25
7647,32.75
7648,4.75
7649,21.75
7650,11.0
7651,15.5
7652,23.25
7653,10.0
7654,21.25
7655,27.25
7656,10.25
7657,24.0
7658,22.75
7659,26.5
7660,28.25
7661,21.5
7662,18.0
7663,22.75
7664,20.75
7665,23.0
7666,21.25
7667,30.25
7668,13.25
7669,9.25
7670,57.75
7671,24.5
7672,1.25
7673,72.5
7674,28.5
7675,41.75
7676,31.0
7677,32.25
7678,11.0
7679,2.75
7680,28.75
7681,17.5
7682,30.5
7683,10.25
7684,28.75
7685,6.25
7686,17.0
7687,28.5
7688,0.0
7689,21.75
7690,16.0
7691,24.75
7692,22.75
7693,11.75
7694,31.0
7695,2.0
7696,13.75
7697,40.0
7698,17.0
7699,14.75
7700,27.0
7701,35.25
7702,22.5
7703,5.75
7704,13.75
7705,12.0
7706,16.5
7707,21.25
7708,15.25
7709,22.25
7710,29.25
7711,5.5
7712,5.5
7713,23.5
7714,2.0
7715,36.5
7716,15.75
7717,29.25
7718,33.75
7719,9.75
7720,13.25
7721,31.5
7722,0.0
7723,19.5
7724,47.0
7725,16.25
7726,44.25
7727,48.0
7728,62.5
7729,45.5
7730,73.25
7731,34.0
7732,11.75
7733,12.0
7734,0.0
7735,22.0
7736,5.5
7737,16.0
7738,20.5
7739,5.75
7740,9.75
7741,25.75
7742,6.25
7743,8.75
7744,9.0
7745,28.0
7746,45.25
7747,59.25
7748,24.75
7749,27.25
7750,4.25
7751,0.0
7752,41.0
7753,8.75
7754,9.25
7755,31.75
7756,18.5
7757,18.5
7758,4.75
7759,25.25
7760,60.5
7761,2.0
7762,8.75
7763,21.25
7764,8.0
7765,27.25
7766,15.25
7767,24.25
7768,19.5
7769,40.25
7770,17.5
7771,13.5
7772,40.25
7773,30.0
7774,39.75
7775,8.25
7776,34.0
7777,35.75
7778,10.0
7779,8.25
7780,29.0
7781,14.25
7782,43.0
7783,9.25
7784,11.5
7785,57.5
7786,5.5
7787,13.25
7788,21.25
7789,19.0
7790,15.5
7791,0.0
7792,51.75
7793,20.25
7794,38.75
7795,9.0
7796,22.75
7797,11.0
7798,5.5
7799,41.75
7800,19.75
7801,27.0
7802,3.5
7803,52.0
7804,33.25
7805,16.25
7806,7.75
7807,43.25
7808,33.5
7809,0.0
7810,18.25
7811,0.0
7812,12.0
7813,16.75
7814,34.0
7815,37.0
7816,1.75
7817,6.5
7818,41.5
7819,46.75
7820,35.0
7821,11.5
7822,46.75
7823,18.75
7824,21.5
7825,30.5
7826,20.0
7827,25.5
7828,43.75
7829,46.25
7830,25.75
7831,12.75
7832,44.0
7833,18.75
7834,32.75
7835,6.5
7836,27.5
7837,15.25
7838,27.5
7839,35.5
7840,9.75
7841,16.5
7842,12.75
7843,2.0
7844,14.0
7845,21.75
7846,10.75
7847,6.25
7848,34.75
7849,22.75
7850,48.5
7851,26.25
7852,43.5
7853,34.25
7854,5.25
7855,15.5
7856,45.5
7857,17.0
7858,37.5
7859,31.0
7860,17.25
7861,2.0
7862,16.25
7863,1.25
7864,61.5
7865,21.5
7866,36.5
7867,51.5
7868,33.0
7869,19.25
7870,21.5
7871,12.0
7872,19.25
7873,4.25
7874,25.25
7875,22.0
7876,36.25
7877,12.75
7878,64.0
7879,3.25
7880,23.75
7881,37.0
7882,20.75
7883,20.25
7884,32.5
7885,44.75
7886,22.0
7887,56.0
7888,7.75
7889,29.5
7890,34.5
7891,16.25
7892,51.0
7893,8.0
7894,23.25
7895,9.25
7896,21.0
7897,10.75
7898,24.75
7899,9.75
7900,5.25
7901,14.0
7902,87.75
7903,22.5
7904,16.75
7905,27.5
7906,0.0
7907,20.75
7908,19.75
7909,14.25
7910,18.0
7911,19.5
7912,27.25
7913,10.75
7914,5.5
7915,1.25
7916,9.5
7917,2.0
7918,23.75
7919,7.75
7920,24.75
7921,7.75
7922,27.25
7923,20.25
7924,47.5
7925,7.0
7926,30.75
7927,15.75
7928,48.25
7929,22.25
7930,36.25
7931,37.75
7932,31.0
7933,7.0
7934,11.25
7935,32.75
7936,45.0
7937,23.75
7938,22.5
7939,42.75
7940,38.75
7941,27.0
7942,58.75
7943,1.25
7944,60.25
7945,26.75
7946,20.5
7947,20.0
7948,10.0
7949,14.75
7950,16.75
7951,20.75
7952,31.75
7953,17.0
7954,16.0
7955,50.25
7956,12.0
7957,39.75
7958,85.25
7959,12.75
7960,20.25
7961,51.25
7962,9.25
7963,4.5
7964,28.0
7965,40.25
7966,12.5
7967,12.75
7968,51.0
7969,20.0
7970,23.0
7971,4.75
7972,0.0
7973,30.0
7974,2.75
7975,34.75
7976,0.0
7977,29.0
7978,14.75
7979,17.75
7980,24.5
7981,9.75
7982,4.0
7983,0.0
7984,17.75
7985,28.5
7986,18.75
7987,45.0
7988,26.5
7989,40.0
7990,46.5
7991,22.75
7992,70.75
7993,36.75
7994,34.75
7995,39.25
7996,45.0
7997,26.0
7998,5.25
7999,27.25
8000,13.75
8001,2.0
8002,10.75
8003,31.75
8004,33.75
8005,2.5
8006,8.25
8007,11.5
8008,2.0
8009,36.75
8010,13.75
8011,25.0
8012,21.25
8013,26.5
8014,12.25
8015,52.75
8016,21.0
8017,0.0
8018,35.75
8019,12.25
8020,9.5
8021,17.0
8022,9.0
8023,5.0
8024,36.5
8025,1.0
8026,4.75
8027,2.25
8028,19.25
8029,15.75
8030,0.0
8031,9.75
8032,21.75
8033,41.5
8034,4.5
8035,7.25
8036,15.5
8037,32.0
8038,26.0
8039,13.0
8040,27.5
8041,14.75
8042,18.0
8043,11.25
8044,11.0
8045,21.5
8046,4.0
8047,0.0
8048,35.0
8049,5.25
8050,0.0
8051,16.25
8052,26.75
8053,29.75
8054,22.5
8055,43.25
8056,32.25
8057,7.5
8058,35.75
8059,21.25
8060,0.0
8061,16.25
8062,3.75
8063,10.0
8064,11.5
8065,0.0
8066,36.5
8067,35.0
8068,25.25
8069,22.0
8070,48.75
8071,15.75
8072,8.25
8073,43.0
8074,20.25
8075,38.25
8076,45.5
8077,35.75
8078,25.75
8079,18.0
8080,13.75
8081,12.0
8082,11.5
8083,15.5
8084,0.0
8085,18.0
8086,23.75
8087,8.0
8088,11.25
8089,22.0
8090,8.0
8091,6.25
8092,14.0
8093,32.0
8094,22.5
8095,1.5
8096,20.5
8097,2.75
8098,25.0
8099,3.5
8100,5.75
8101,25.5
8102,20.0
8103,11.75
8104,26.0
8105,0.0
8106,18.25
8107,13.75
8108,18.5
8109,20.75
8110,37.25
8111,23.5
8112,17.5
8113,26.5
8114,24.75
8115,24.5
8116,29.25
8117,50.75
8118,2.5
8119,27.5
8120,24.75
8121,27.5
8122,19.0
8123,55.75
8124,38.5
8125,35.0
8126,5.0
8127,34.75
8128,27.5
8129,17.5
8130,20.5
8131,12.75
8132,18.0
8133,11.25
8134,14.0
8135,17.75
8136,23.25
8137,34.75
8138,25.0
8139,52.75
8140,18.5
8141,18.25
8142,17.0
8143,29.0
8144,32.25
8145,27.75
8146,7.0
8147,9.5
8148,38.25
8149,11.75
8150,29.0
8151,31.25
8152,23.75
8153,51.75
8154,20.5
8155,26.5
8156,21.0
8157,7.0
8158,5.0
8159,12.75
8160,36.0
8161,3.25
8162,4.75
8163,26.25
8164,6.5
8165,37.75
8166,34.25
8167,12.5
8168,30.0
8169,45.75
8170,40.25
8171,23.5
8172,32.5
8173,2.0
8174,7.75
8175,54.25
8176,20.75
8177,50.75
8178,2.25
8179,31.5
8180,13.75
8181,18.5
8182,18.75
8183,7.5
8184,4.75
8185,20.75
8186,43.25
8187,4.75
8188,13.0
8189,28.5
8190,32.25
8191,12.25
8192,15.25
8193,22.5
8194,11.0
8195,16.75
8196,57.5
8197,35.25
8198,36.75
8199,28.0
8200,16.5
8201,32.5
8202,1.25
8203,46.75
8204,16.25
8205,29.0
8206,44.75
8207,30.75
8208,14.25
8209,20.25
8210,15.75
8211,4.75
8212,5.5
8213,6.25
8214,55.25
8215,24.75
8216,13.75
8217,6.75
8218,0.0
8219,6.25
8220,0.0
8221,29.75
8222,6.0
8223,20.25
8224,24.0
8225,45.75
8226,12.75
8227,6.25
8228,26.5
8229,14.75
8230,27.5
8231,51.75
8232,14.0
8233,5.5
8234,53.5
8235,21.25
8236,7.5
8237,21.75
8238,18.25
8239,12.0
8240,27.25
8241,27.25
8242,27.5
8243,19.0
8244,33.75
8245,34.75
8246,21.5
8247,43.75
8248,26.25
8249,11.5
8250,17.75
8251,22.75
8252,41.75
8253,23.75
8254,5.0
8255,12.75
8256,17.5
8257,9.75
8258,3.25
8259,35.25
8260,13.0
8261,31.75
8262,37.25
8263,25.25
8264,1.25
8265,20.5
8266,13.75
8267,23.0
8268,40.5
8269,43.0
8270,-1.0
8271,7.0
8272,11.5
8273,9.0
8274,39.25
8275,36.5
8276,10.25
8277,22.5
8278,6.0
8279,13.5
8280,28.25
8281,27.25
8282,17.25
8283,19.25
8284,33.25
8285,6.25
8286,10.5
8287,26.75
8288,9.5
8289,-0.5
8290,30.25
8291,36.5
8292,38.0
8293,5.5
8294,6.0
8295,31.25
8296,10.75
8297,15.0
8298,30.75
8299,6.75
8300,14.25
8301,62.5
8302,20.25
8303,9.75
8304,5.25
8305,32.25
8306,0.0
8307,4.75
8308,16.5
8309,26.25
8310,37.0
8311,29.25
8312,18.0
8313,2.0
8314,12.0
8315,26.5
8316,32.25
8317,27.0
8318,6.0
8319,30.0
8320,18.0
8321,39.75
8322,11.25
8323,36.5
8324,46.75
8325,20.0
8326,6.0
8327,15.0
8328,25.75
8329,16.5
8330,19.75
8331,18.75
8332,26.0
8333,14.25
8334,9.25
8335,6.0
8336,50.5
8337,33.0
8338,20.25
8339,1.5
8340,15.0
8341,5.75
8342,30.0
8343,13.75
8344,24.0
8345,10.5
8346,10.5
8347,28.0
8348,23.5
8349,1.25
8350,25.75
8351,24.0
8352,22.0
8353,48.0
8354,20.25
8355,17.75
8356,9.0
8357,25.25
8358,10.5
8359,51.75
8360,6.5
8361,37.0
8362,25.25
8363,5.75
8364,3.5
8365,28.5
8366,55.25
8367,3.5
8368,26.75
8369,2.0
8370,48.5
8371,8.5
8372,35.25
8373,0.0
8374,13.75
8375,48.0
8376,20.5
8377,49.5
8378,41.25
8379,26.25
8380,34.0
8381,23.25
8382,6.0
8383,27.5
8384,9.5
8385,44.25
8386,17.5
8387,35.5
8388,0.0
8389,32.75
8390,39.0
8391,17.75
8392,4.75
8393,6.25
8394,17.75
8395,18.25
8396,6.0
8397,29.75
8398,19.25
8399,75.75
8400,11.25
8401,29.25
8402,27.25
8403,26.25
8404,51.25
8405,30.0
8406,9.0
8407,23.0
8408,40.5
8409,25.75
8410,25.25
8411,10.0
8412,3.25
8413,1.5
8414,20.0
8415,17.75
8416,17.0
8417,6.75
8418,7.5
8419,22.75
8420,33.0
8421,24.25
8422,12.0
8423,30.5
8424,18.5
8425,14.5
8426,12.5
8427,27.5
8428,-1.0
8429,24.75
8430,9.25
8431,40.0
8432,10.75
8433,24.25
8434,6.25
8435,28.5
8436,18.25
8437,7.25
8438,42.75
8439,12.75
8440,57.25
8441,30.25
8442,41.75
8443,35.5
8444,31.25
8445,35.5
8446,19.25
8447,4.75
8448,11.0
8449,31.75
8450,5.0
8451,4.5
8452,18.75
8453,29.5
8454,37.25
8455,51.5
8456,0.0
8457,10.75
8458,24.5
8459,14.5
8460,16.25
8461,41.75
8462,36.5
8463,22.5
8464,61.75
8465,38.5
8466,14.75
8467,49.75
8468,13.75
8469,31.0
8470,19.25
8471,30.5
8472,-0.5
8473,14.0
8474,21.25
8475,32.0
8476,5.25
8477,12.75
8478,32.5
8479,1.25
8480,32.0
8481,30.75
8482,-0.5
8483,3.25
8484,11.75
8485,-1.0
8486,33.0
8487,22.5
8488,6.75
8489,45.25
8490,2.0
8491,17.25
8492,0.0
8493,29.0
8494,26.75
8495,45.5
8496,11.5
8497,0.0
8498,2.0
8499,9.75
8500,12.75
8501,14.25
8502,3.75
8503,42.75
8504,39.0
8505,26.75
8506,19.0
8507,5.0
8508,23.5
8509,24.0
8510,42.5
8511,20.0
8512,10.25
8513,7.75
8514,1.25
8515,58.0
8516,19.25
8517,10.0
8518,26.25
8519,27.0
8520,29.0
8521,38.0
8522,21.5
8523,34.25
8524,8.0
8525,30.5
8526,35.5
8527,53.25
8528,22.0
8529,27.25
8530,55.75
8531,36.5
8532,20.25
8533,8.25
8534,40.75
8535,40.0
8536,8.0
8537,31.75
8538,20.75
8539,26.75
8540,48.75
8541,14.5
8542,19.0
8543,0.0
8544,32.0
8545,33.0
8546,13.75
8547,2.0
8548,31.0
8549,6.75
8550,46.25
8551,38.0
8552,0.0
8553,27.25
8554,20.0
8555,13.0
8556,14.75
8557,23.25
8558,12.25
8559,17.5
8560,18.0
8561,7.0
8562,18.0
8563,36.0
8564,33.5
8565,13.25
8566,24.5
8567,28.25
8568,11.5
8569,28.5
8570,10.25
8571,13.0
8572,54.75
8573,3.25
8574,34.5
8575,11.75
8576,7.5
8577,12.5
8578,2.75
8579,11.75
8580,36.25
8581,9.25
8582,44.0
8583,20.0
8584,10.5
8585,8.0
8586,10.25
8587,20.0
8588,2.0
8589,22.5
8590,8.0
8591,17.0
8592,24.75
8593,20.25
8594,23.75
8595,9.25
8596,19.0
